BraTS21ID,Slice
BraTS2021_00032,51
BraTS2021_00032,52
BraTS2021_00032,53
BraTS2021_00032,54
BraTS2021_00032,119
BraTS2021_00032,120
BraTS2021_00032,121
BraTS2021_00032,122
BraTS2021_00032,123
BraTS2021_00032,124
BraTS2021_00032,125
BraTS2021_00032,126
BraTS2021_00032,127
BraTS2021_00032,128
BraTS2021_00032,129
BraTS2021_00032,130
BraTS2021_00032,131
BraTS2021_00032,132
BraTS2021_00032,133
BraTS2021_00032,134
BraTS2021_00032,135
BraTS2021_00032,136
BraTS2021_00032,137
BraTS2021_00032,138
BraTS2021_00032,139
BraTS2021_01386,0
BraTS2021_01386,1
BraTS2021_01386,2
BraTS2021_01386,3
BraTS2021_01386,4
BraTS2021_01386,5
BraTS2021_01386,6
BraTS2021_01386,7
BraTS2021_01386,8
BraTS2021_01386,9
BraTS2021_01386,10
BraTS2021_01386,11
BraTS2021_01386,12
BraTS2021_01386,13
BraTS2021_01386,14
BraTS2021_01386,15
BraTS2021_01386,16
BraTS2021_01386,17
BraTS2021_01386,18
BraTS2021_01386,19
BraTS2021_01386,20
BraTS2021_01386,21
BraTS2021_01386,22
BraTS2021_01386,23
BraTS2021_01386,24
BraTS2021_01386,25
BraTS2021_01386,26
BraTS2021_01386,27
BraTS2021_01386,28
BraTS2021_01386,29
BraTS2021_01386,30
BraTS2021_01386,31
BraTS2021_01386,32
BraTS2021_01386,33
BraTS2021_01386,34
BraTS2021_01386,35
BraTS2021_01386,36
BraTS2021_01386,37
BraTS2021_01386,38
BraTS2021_01386,124
BraTS2021_01386,125
BraTS2021_01386,126
BraTS2021_01386,127
BraTS2021_01386,128
BraTS2021_01386,129
BraTS2021_01386,130
BraTS2021_01386,131
BraTS2021_01386,132
BraTS2021_01386,133
BraTS2021_01386,134
BraTS2021_01386,135
BraTS2021_01386,136
BraTS2021_01386,137
BraTS2021_01386,138
BraTS2021_01386,139
BraTS2021_01386,140
BraTS2021_01386,141
BraTS2021_01386,142
BraTS2021_01386,143
BraTS2021_01386,144
BraTS2021_01152,4
BraTS2021_01152,5
BraTS2021_01152,6
BraTS2021_01152,7
BraTS2021_01152,8
BraTS2021_01152,9
BraTS2021_01152,10
BraTS2021_01152,11
BraTS2021_01152,12
BraTS2021_01152,13
BraTS2021_01152,14
BraTS2021_01152,15
BraTS2021_01152,16
BraTS2021_01152,17
BraTS2021_01152,18
BraTS2021_01152,19
BraTS2021_01152,20
BraTS2021_01152,21
BraTS2021_01152,22
BraTS2021_01152,23
BraTS2021_01152,24
BraTS2021_01152,25
BraTS2021_01152,26
BraTS2021_01152,27
BraTS2021_01152,28
BraTS2021_01152,29
BraTS2021_01152,30
BraTS2021_01152,31
BraTS2021_01152,32
BraTS2021_01152,33
BraTS2021_01152,34
BraTS2021_01152,35
BraTS2021_01152,36
BraTS2021_01152,37
BraTS2021_01152,38
BraTS2021_01152,39
BraTS2021_01152,40
BraTS2021_01152,41
BraTS2021_01152,42
BraTS2021_01152,43
BraTS2021_01152,44
BraTS2021_01152,45
BraTS2021_01152,46
BraTS2021_01152,47
BraTS2021_01152,48
BraTS2021_01152,49
BraTS2021_01152,50
BraTS2021_01152,51
BraTS2021_01152,52
BraTS2021_01152,53
BraTS2021_01152,54
BraTS2021_01152,55
BraTS2021_01152,56
BraTS2021_01152,57
BraTS2021_01152,58
BraTS2021_01152,59
BraTS2021_01152,60
BraTS2021_01152,61
BraTS2021_01152,62
BraTS2021_01152,63
BraTS2021_01152,64
BraTS2021_01152,65
BraTS2021_01152,66
BraTS2021_01152,67
BraTS2021_01152,68
BraTS2021_01152,69
BraTS2021_01152,70
BraTS2021_01152,71
BraTS2021_01152,72
BraTS2021_01152,73
BraTS2021_01152,74
BraTS2021_01152,75
BraTS2021_01152,76
BraTS2021_01152,77
BraTS2021_01152,78
BraTS2021_01152,79
BraTS2021_01152,80
BraTS2021_01152,81
BraTS2021_01152,118
BraTS2021_01152,119
BraTS2021_01152,120
BraTS2021_01152,121
BraTS2021_01152,122
BraTS2021_01152,123
BraTS2021_01152,124
BraTS2021_01152,125
BraTS2021_01152,126
BraTS2021_01152,127
BraTS2021_01152,128
BraTS2021_01152,129
BraTS2021_01152,130
BraTS2021_01152,131
BraTS2021_01152,132
BraTS2021_01152,133
BraTS2021_01152,134
BraTS2021_01152,135
BraTS2021_01313,0
BraTS2021_01313,1
BraTS2021_01313,2
BraTS2021_01313,3
BraTS2021_01313,4
BraTS2021_01313,5
BraTS2021_01313,6
BraTS2021_01313,7
BraTS2021_01313,8
BraTS2021_01313,9
BraTS2021_01313,10
BraTS2021_01313,11
BraTS2021_01313,12
BraTS2021_01313,13
BraTS2021_01313,14
BraTS2021_01313,15
BraTS2021_01313,16
BraTS2021_01313,17
BraTS2021_01313,18
BraTS2021_01313,19
BraTS2021_01313,20
BraTS2021_01313,21
BraTS2021_01313,22
BraTS2021_01313,23
BraTS2021_01313,24
BraTS2021_01313,25
BraTS2021_01313,26
BraTS2021_01313,27
BraTS2021_01313,28
BraTS2021_01313,29
BraTS2021_01313,30
BraTS2021_01313,31
BraTS2021_01313,32
BraTS2021_01313,33
BraTS2021_01313,34
BraTS2021_01313,35
BraTS2021_01313,36
BraTS2021_01313,37
BraTS2021_01313,38
BraTS2021_01313,39
BraTS2021_01313,40
BraTS2021_01313,41
BraTS2021_01313,42
BraTS2021_01313,43
BraTS2021_01313,44
BraTS2021_01313,45
BraTS2021_01313,46
BraTS2021_01313,47
BraTS2021_01313,127
BraTS2021_01313,128
BraTS2021_01313,129
BraTS2021_01313,130
BraTS2021_01313,131
BraTS2021_01313,132
BraTS2021_01313,133
BraTS2021_01313,134
BraTS2021_01313,135
BraTS2021_01494,2
BraTS2021_01494,3
BraTS2021_01494,4
BraTS2021_01494,5
BraTS2021_01494,6
BraTS2021_01494,7
BraTS2021_01494,8
BraTS2021_01494,9
BraTS2021_01494,10
BraTS2021_01494,11
BraTS2021_01494,12
BraTS2021_01494,13
BraTS2021_01494,14
BraTS2021_01494,15
BraTS2021_01494,16
BraTS2021_01494,17
BraTS2021_01494,18
BraTS2021_01494,19
BraTS2021_01494,20
BraTS2021_01494,21
BraTS2021_01494,22
BraTS2021_01494,23
BraTS2021_01494,24
BraTS2021_01494,25
BraTS2021_01494,26
BraTS2021_01494,27
BraTS2021_01494,28
BraTS2021_01494,29
BraTS2021_01494,30
BraTS2021_01494,31
BraTS2021_01494,32
BraTS2021_01494,33
BraTS2021_01494,34
BraTS2021_01494,116
BraTS2021_01494,117
BraTS2021_01494,118
BraTS2021_01494,119
BraTS2021_01494,120
BraTS2021_01494,121
BraTS2021_01494,122
BraTS2021_01494,123
BraTS2021_01494,124
BraTS2021_01494,125
BraTS2021_01494,126
BraTS2021_01494,127
BraTS2021_01494,128
BraTS2021_01494,129
BraTS2021_01494,130
BraTS2021_01494,131
BraTS2021_01494,132
BraTS2021_01494,133
BraTS2021_01494,134
BraTS2021_01494,135
BraTS2021_01494,136
BraTS2021_01494,137
BraTS2021_01494,138
BraTS2021_01494,139
BraTS2021_01292,0
BraTS2021_01292,1
BraTS2021_01292,2
BraTS2021_01292,3
BraTS2021_01292,4
BraTS2021_01292,5
BraTS2021_01292,6
BraTS2021_01292,7
BraTS2021_01292,8
BraTS2021_01292,9
BraTS2021_01292,10
BraTS2021_01292,11
BraTS2021_01292,12
BraTS2021_01292,13
BraTS2021_01292,14
BraTS2021_01292,15
BraTS2021_01292,16
BraTS2021_01292,17
BraTS2021_01292,18
BraTS2021_01292,19
BraTS2021_01292,20
BraTS2021_01292,21
BraTS2021_01292,22
BraTS2021_01292,23
BraTS2021_01292,24
BraTS2021_01292,38
BraTS2021_01292,39
BraTS2021_01292,40
BraTS2021_01292,41
BraTS2021_01292,42
BraTS2021_01292,43
BraTS2021_01292,44
BraTS2021_01292,45
BraTS2021_01292,46
BraTS2021_01292,47
BraTS2021_01292,48
BraTS2021_01292,49
BraTS2021_01292,115
BraTS2021_01292,116
BraTS2021_01292,117
BraTS2021_01292,118
BraTS2021_01292,119
BraTS2021_01292,120
BraTS2021_01292,121
BraTS2021_01292,122
BraTS2021_01292,123
BraTS2021_01292,124
BraTS2021_01292,125
BraTS2021_01292,126
BraTS2021_01292,127
BraTS2021_01292,128
BraTS2021_01292,129
BraTS2021_01292,130
BraTS2021_01292,131
BraTS2021_01292,132
BraTS2021_01292,133
BraTS2021_01292,134
BraTS2021_01292,135
BraTS2021_01292,136
BraTS2021_01292,137
BraTS2021_01292,138
BraTS2021_01292,139
BraTS2021_00123,0
BraTS2021_00123,1
BraTS2021_00123,2
BraTS2021_00123,3
BraTS2021_00123,4
BraTS2021_00123,5
BraTS2021_00123,6
BraTS2021_00123,7
BraTS2021_00123,8
BraTS2021_00123,9
BraTS2021_00123,10
BraTS2021_00123,11
BraTS2021_00123,12
BraTS2021_00123,13
BraTS2021_00123,14
BraTS2021_00123,15
BraTS2021_00123,16
BraTS2021_00123,17
BraTS2021_00123,18
BraTS2021_00123,19
BraTS2021_00123,20
BraTS2021_00123,21
BraTS2021_00123,22
BraTS2021_00123,23
BraTS2021_00123,24
BraTS2021_00123,25
BraTS2021_00123,26
BraTS2021_00123,27
BraTS2021_00123,28
BraTS2021_00123,29
BraTS2021_00123,122
BraTS2021_00123,123
BraTS2021_00123,124
BraTS2021_00123,125
BraTS2021_00123,126
BraTS2021_00123,127
BraTS2021_00123,128
BraTS2021_00123,129
BraTS2021_00123,130
BraTS2021_00123,131
BraTS2021_00123,132
BraTS2021_00123,133
BraTS2021_00123,134
BraTS2021_00123,135
BraTS2021_00123,136
BraTS2021_00123,137
BraTS2021_00123,138
BraTS2021_00123,139
BraTS2021_00149,1
BraTS2021_00149,2
BraTS2021_00149,3
BraTS2021_00149,4
BraTS2021_00149,5
BraTS2021_00149,6
BraTS2021_00149,7
BraTS2021_00149,8
BraTS2021_00149,9
BraTS2021_00149,10
BraTS2021_00149,11
BraTS2021_00149,12
BraTS2021_00149,13
BraTS2021_00149,14
BraTS2021_00149,15
BraTS2021_00149,16
BraTS2021_00149,17
BraTS2021_00149,18
BraTS2021_00149,19
BraTS2021_00149,20
BraTS2021_00149,21
BraTS2021_00149,22
BraTS2021_00149,23
BraTS2021_00149,24
BraTS2021_00149,25
BraTS2021_00149,26
BraTS2021_00149,27
BraTS2021_00149,28
BraTS2021_00149,29
BraTS2021_00149,30
BraTS2021_00149,31
BraTS2021_00149,32
BraTS2021_00149,33
BraTS2021_00149,34
BraTS2021_00149,35
BraTS2021_00149,36
BraTS2021_00149,37
BraTS2021_00149,38
BraTS2021_00149,39
BraTS2021_00149,40
BraTS2021_00149,41
BraTS2021_00149,42
BraTS2021_00149,43
BraTS2021_00149,44
BraTS2021_00149,45
BraTS2021_00149,46
BraTS2021_00149,47
BraTS2021_00149,48
BraTS2021_00149,49
BraTS2021_00149,50
BraTS2021_00149,51
BraTS2021_00149,52
BraTS2021_00149,53
BraTS2021_00149,54
BraTS2021_00149,55
BraTS2021_00149,56
BraTS2021_00149,57
BraTS2021_00149,58
BraTS2021_00149,59
BraTS2021_00149,60
BraTS2021_00149,61
BraTS2021_00149,62
BraTS2021_00149,63
BraTS2021_00149,64
BraTS2021_00149,65
BraTS2021_00149,66
BraTS2021_00149,112
BraTS2021_00149,113
BraTS2021_00149,114
BraTS2021_00149,115
BraTS2021_00149,116
BraTS2021_00149,117
BraTS2021_00149,118
BraTS2021_00149,119
BraTS2021_00149,120
BraTS2021_00149,121
BraTS2021_00149,122
BraTS2021_00149,123
BraTS2021_00149,124
BraTS2021_00149,125
BraTS2021_00149,126
BraTS2021_00149,127
BraTS2021_00149,128
BraTS2021_00149,129
BraTS2021_00149,130
BraTS2021_00149,131
BraTS2021_00149,132
BraTS2021_00149,133
BraTS2021_00149,134
BraTS2021_00149,135
BraTS2021_00149,136
BraTS2021_00149,137
BraTS2021_00149,138
BraTS2021_00149,139
BraTS2021_00149,140
BraTS2021_00149,141
BraTS2021_00388,0
BraTS2021_00388,1
BraTS2021_00388,2
BraTS2021_00388,3
BraTS2021_00388,4
BraTS2021_00388,5
BraTS2021_00388,6
BraTS2021_00388,7
BraTS2021_00388,8
BraTS2021_00388,9
BraTS2021_00388,10
BraTS2021_00388,11
BraTS2021_00388,12
BraTS2021_00388,13
BraTS2021_00388,14
BraTS2021_00388,15
BraTS2021_00388,16
BraTS2021_00388,17
BraTS2021_00388,18
BraTS2021_00388,19
BraTS2021_00388,20
BraTS2021_00388,21
BraTS2021_00388,22
BraTS2021_00388,23
BraTS2021_00388,24
BraTS2021_00388,25
BraTS2021_00388,26
BraTS2021_00388,27
BraTS2021_00388,28
BraTS2021_00388,29
BraTS2021_00388,30
BraTS2021_00388,31
BraTS2021_00388,32
BraTS2021_00388,33
BraTS2021_00388,124
BraTS2021_00388,125
BraTS2021_00388,126
BraTS2021_00388,127
BraTS2021_00388,128
BraTS2021_00388,129
BraTS2021_00388,130
BraTS2021_00388,131
BraTS2021_00388,132
BraTS2021_00388,133
BraTS2021_00388,134
BraTS2021_00388,135
BraTS2021_00388,136
BraTS2021_00388,137
BraTS2021_00388,138
BraTS2021_00388,139
BraTS2021_00388,140
BraTS2021_00388,141
BraTS2021_00388,142
BraTS2021_00797,0
BraTS2021_00797,1
BraTS2021_00797,2
BraTS2021_00797,3
BraTS2021_00797,4
BraTS2021_00797,5
BraTS2021_00797,6
BraTS2021_00797,7
BraTS2021_00797,8
BraTS2021_00797,9
BraTS2021_00797,10
BraTS2021_00797,11
BraTS2021_00797,12
BraTS2021_00797,13
BraTS2021_00797,14
BraTS2021_00797,15
BraTS2021_00797,16
BraTS2021_00797,17
BraTS2021_00797,18
BraTS2021_00797,19
BraTS2021_00797,20
BraTS2021_00797,21
BraTS2021_00797,22
BraTS2021_00797,23
BraTS2021_00797,24
BraTS2021_00797,25
BraTS2021_00797,26
BraTS2021_00797,27
BraTS2021_00797,28
BraTS2021_00797,29
BraTS2021_00797,30
BraTS2021_00797,31
BraTS2021_00797,32
BraTS2021_00797,33
BraTS2021_00797,34
BraTS2021_00797,132
BraTS2021_00797,133
BraTS2021_00797,134
BraTS2021_00797,135
BraTS2021_00676,0
BraTS2021_00676,1
BraTS2021_00676,2
BraTS2021_00676,3
BraTS2021_00676,4
BraTS2021_00676,5
BraTS2021_00676,6
BraTS2021_00676,7
BraTS2021_00676,8
BraTS2021_00676,9
BraTS2021_00676,10
BraTS2021_00676,11
BraTS2021_00676,12
BraTS2021_00676,13
BraTS2021_00676,14
BraTS2021_00676,15
BraTS2021_00676,16
BraTS2021_00676,17
BraTS2021_00676,18
BraTS2021_00676,19
BraTS2021_00676,20
BraTS2021_00676,21
BraTS2021_00676,22
BraTS2021_00676,23
BraTS2021_00676,24
BraTS2021_00676,25
BraTS2021_00676,26
BraTS2021_00676,27
BraTS2021_00676,28
BraTS2021_00676,29
BraTS2021_00676,30
BraTS2021_00676,31
BraTS2021_00676,32
BraTS2021_00676,33
BraTS2021_00676,34
BraTS2021_00676,35
BraTS2021_00676,36
BraTS2021_00676,37
BraTS2021_00676,38
BraTS2021_00676,39
BraTS2021_00676,40
BraTS2021_00676,41
BraTS2021_00676,42
BraTS2021_00676,43
BraTS2021_00676,44
BraTS2021_00676,45
BraTS2021_00676,63
BraTS2021_00676,64
BraTS2021_00676,65
BraTS2021_00676,66
BraTS2021_00676,67
BraTS2021_00676,68
BraTS2021_00676,69
BraTS2021_00676,70
BraTS2021_00676,71
BraTS2021_00676,72
BraTS2021_00676,73
BraTS2021_00676,74
BraTS2021_00676,75
BraTS2021_00676,76
BraTS2021_00676,77
BraTS2021_00676,142
BraTS2021_00676,143
BraTS2021_00676,144
BraTS2021_00676,145
BraTS2021_01359,0
BraTS2021_01359,1
BraTS2021_01359,2
BraTS2021_01359,3
BraTS2021_01359,4
BraTS2021_01359,5
BraTS2021_01359,6
BraTS2021_01359,7
BraTS2021_01359,8
BraTS2021_01359,9
BraTS2021_01359,10
BraTS2021_01359,11
BraTS2021_01359,12
BraTS2021_01359,13
BraTS2021_01359,14
BraTS2021_01359,15
BraTS2021_01359,16
BraTS2021_01359,17
BraTS2021_01359,18
BraTS2021_01359,19
BraTS2021_01359,20
BraTS2021_01359,21
BraTS2021_01359,22
BraTS2021_01359,23
BraTS2021_01359,24
BraTS2021_01359,25
BraTS2021_01359,26
BraTS2021_01359,27
BraTS2021_01359,28
BraTS2021_01359,29
BraTS2021_01359,30
BraTS2021_01359,31
BraTS2021_01359,32
BraTS2021_01359,33
BraTS2021_01359,34
BraTS2021_01359,35
BraTS2021_01359,36
BraTS2021_01359,37
BraTS2021_01359,38
BraTS2021_01359,39
BraTS2021_01359,40
BraTS2021_01359,41
BraTS2021_01359,42
BraTS2021_01359,43
BraTS2021_01359,44
BraTS2021_01359,99
BraTS2021_01359,100
BraTS2021_01359,101
BraTS2021_01359,102
BraTS2021_01359,103
BraTS2021_01359,104
BraTS2021_01359,105
BraTS2021_01359,106
BraTS2021_01359,107
BraTS2021_01359,108
BraTS2021_01359,109
BraTS2021_01359,110
BraTS2021_01359,111
BraTS2021_01359,112
BraTS2021_01359,113
BraTS2021_01359,114
BraTS2021_01359,115
BraTS2021_01359,116
BraTS2021_01359,117
BraTS2021_01359,118
BraTS2021_01359,119
BraTS2021_01359,120
BraTS2021_01359,121
BraTS2021_01359,122
BraTS2021_01359,123
BraTS2021_01359,124
BraTS2021_01359,125
BraTS2021_01359,126
BraTS2021_01359,127
BraTS2021_01359,128
BraTS2021_01359,129
BraTS2021_01359,130
BraTS2021_01359,131
BraTS2021_00247,8
BraTS2021_00247,9
BraTS2021_00247,10
BraTS2021_00247,11
BraTS2021_00247,12
BraTS2021_00247,13
BraTS2021_00247,14
BraTS2021_00247,15
BraTS2021_00247,16
BraTS2021_00247,17
BraTS2021_00247,18
BraTS2021_00247,19
BraTS2021_00247,20
BraTS2021_00247,21
BraTS2021_00247,22
BraTS2021_00247,23
BraTS2021_00247,24
BraTS2021_00247,25
BraTS2021_00247,26
BraTS2021_00247,27
BraTS2021_00247,28
BraTS2021_00247,29
BraTS2021_00247,30
BraTS2021_00247,31
BraTS2021_00247,32
BraTS2021_00247,33
BraTS2021_00247,34
BraTS2021_00247,35
BraTS2021_00247,121
BraTS2021_00247,122
BraTS2021_00247,123
BraTS2021_00247,124
BraTS2021_00247,125
BraTS2021_00247,126
BraTS2021_00247,127
BraTS2021_00247,128
BraTS2021_00247,129
BraTS2021_00247,130
BraTS2021_00247,131
BraTS2021_00247,132
BraTS2021_00247,133
BraTS2021_00247,134
BraTS2021_00247,135
BraTS2021_00247,136
BraTS2021_00247,137
BraTS2021_00247,138
BraTS2021_00247,139
BraTS2021_00247,140
BraTS2021_00247,141
BraTS2021_00247,142
BraTS2021_00247,143
BraTS2021_00619,4
BraTS2021_00619,5
BraTS2021_00619,6
BraTS2021_00619,7
BraTS2021_00619,8
BraTS2021_00619,9
BraTS2021_00619,10
BraTS2021_00619,11
BraTS2021_00619,12
BraTS2021_00619,13
BraTS2021_00619,14
BraTS2021_00619,15
BraTS2021_00619,16
BraTS2021_00619,17
BraTS2021_00619,18
BraTS2021_00619,19
BraTS2021_00619,20
BraTS2021_00619,21
BraTS2021_00619,22
BraTS2021_00619,23
BraTS2021_00619,24
BraTS2021_00619,25
BraTS2021_00619,26
BraTS2021_00619,27
BraTS2021_00619,28
BraTS2021_00619,29
BraTS2021_00619,30
BraTS2021_00619,31
BraTS2021_00619,32
BraTS2021_00619,113
BraTS2021_00619,114
BraTS2021_00619,115
BraTS2021_00619,116
BraTS2021_00619,117
BraTS2021_00619,118
BraTS2021_00619,119
BraTS2021_00619,120
BraTS2021_00619,121
BraTS2021_00619,122
BraTS2021_00619,123
BraTS2021_00619,124
BraTS2021_00619,125
BraTS2021_00619,126
BraTS2021_00619,127
BraTS2021_00619,128
BraTS2021_00619,129
BraTS2021_00619,130
BraTS2021_00619,131
BraTS2021_00619,132
BraTS2021_00619,133
BraTS2021_00619,134
BraTS2021_00619,135
BraTS2021_00619,136
BraTS2021_00619,137
BraTS2021_00619,138
BraTS2021_00619,139
BraTS2021_00619,140
BraTS2021_00619,141
BraTS2021_00619,142
BraTS2021_00619,143
BraTS2021_00708,6
BraTS2021_00708,7
BraTS2021_00708,8
BraTS2021_00708,9
BraTS2021_00708,10
BraTS2021_00708,11
BraTS2021_00708,12
BraTS2021_00708,13
BraTS2021_00708,14
BraTS2021_00708,15
BraTS2021_00708,16
BraTS2021_00708,17
BraTS2021_00708,18
BraTS2021_00708,19
BraTS2021_00708,20
BraTS2021_00708,21
BraTS2021_00708,22
BraTS2021_00708,23
BraTS2021_00708,24
BraTS2021_00708,25
BraTS2021_00708,26
BraTS2021_00708,27
BraTS2021_00708,28
BraTS2021_00708,29
BraTS2021_00708,30
BraTS2021_00708,31
BraTS2021_00708,32
BraTS2021_00708,33
BraTS2021_00708,34
BraTS2021_00708,35
BraTS2021_00708,36
BraTS2021_00708,37
BraTS2021_00708,38
BraTS2021_00708,39
BraTS2021_00708,40
BraTS2021_00708,41
BraTS2021_00708,42
BraTS2021_00708,43
BraTS2021_00708,44
BraTS2021_00708,45
BraTS2021_00708,46
BraTS2021_00708,47
